"codigo_viagem","cnpj.x","placa","autorizacao_viagem","data_inicio_viagem","data_fim_viagem","sentido_linha","latitude","longitude","pdop","numero_imei","in_transbordo","codigo_viagem_transbordo","razao_social","cnpj.y","servico_regular","servico_fretado","servico_semiurbano","data_validade_csv","validade_seguro","ano_fabricacao","categoria_veiculo","nr_assentos_categoria","nr_assentos"
3908374,15221905000169,"LPZ6F61",5598122,2021-09-24 05:59:11,2021-09-24 19:55:05,1,-9.52710056304932,-35.6040954589844,0,"359476094574521","Nao",NA,"JULIANA DOS REIS BEVILAQUA EIRELI","15.221.905/0001-69","Nao","Sim","Nao",2022-02-18,2023-09-22,2011,"Executivo",50,50
3908375,15221905000169,"LPZ6F61",5595548,2021-09-21 05:50:04,2021-09-21 21:09:18,1,-9.6083812713623,-35.6844367980957,0,"359476094574521","Nao",NA,"JULIANA DOS REIS BEVILAQUA EIRELI","15.221.905/0001-69","Nao","Sim","Nao",2022-02-18,2023-09-22,2011,"Executivo",50,50
3908376,16974541000150,"MAX4388",5593969,2021-09-19 09:36:37,2021-09-24 13:07:36,1,-28.2020130157471,-48.6980781555176,0,"356164085358095","Nao",NA,"TAIS BAGGIO TRANSPORTES LTDA","16.974.541/0001-50","Nao","Sim","Nao",2021-11-06,2023-07-02,2006,"Executivo",25,25
3908377,17067125000131,"HMD9289",5594486,2021-09-19 10:18:16,2021-09-21 06:04:44,1,-18.8794689178467,-41.9618530273438,0,"356342097539072","Nao",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3908380,17793648000165,"OOA1A66",5596007,2021-09-22 10:00:44,2021-09-23 11:34:06,1,-20.5729675292969,-47.8725852966309,0,"353690108098295","Nao",NA,"COLITRAN TRANSPORTE E TURISMO EIRELI","17.793.648/0001-65","Nao","Sim","Nao",2023-10-05,2023-08-15,2014,"Executivo",55,55
3908382,19225075000107,"JAJ0B40",5595982,2021-09-22 07:22:34,2021-09-25 06:32:33,1,-29.9915199279785,-51.2001419067383,0,"358620103390038","Nao",NA,"EMS TRANSPORTES E TURISMO EIRELI ME","19.225.075/0001-07","Sim","Sim","Nao",2022-07-02,2021-10-06,2019,"Executivo",46,46
3908383,19225075000107,"JAJ0B60",5599760,2021-09-24 21:11:07,2021-09-26 05:13:21,1,-29.9915237426758,-51.1999473571777,0,"358620103268937","Nao",NA,"EMS TRANSPORTES E TURISMO EIRELI ME","19.225.075/0001-07","Sim","Sim","Nao",2022-08-17,2021-10-06,2019,"Executivo",63,63
3908384,19225075000107,"JAJ0B70",5599984,2021-09-24 21:10:57,2021-09-27 05:46:57,1,-29.9913539886475,-51.1998710632324,0,"358620103465459","Nao",NA,"EMS TRANSPORTES E TURISMO EIRELI ME","19.225.075/0001-07","Sim","Sim","Nao",2022-08-17,2021-10-27,2019,"Executivo",67,67
3908385,19225075000107,"JDD2I01",5595512,2021-09-21 07:06:22,2021-09-24 02:59:22,1,-29.9914855957031,-51.2001762390137,0,"358620103268937","Nao",NA,"EMS TRANSPORTES E TURISMO EIRELI ME","19.225.075/0001-07","Sim","Sim","Nao",2022-04-08,2021-10-06,2020,"Executivo",46,46
3908390,19517694000167,"FUA9A50",5597393,2021-09-25 04:30:49,2021-09-25 17:46:49,1,-9.6283608,-35.7386213,1.3,"c32c2295362d2a1e","Nao",NA,"ALIANZZA TURISMO LTDA","19.517.694/0001-67","Nao","Sim","Nao",2022-01-08,2023-07-17,2014,"Executivo",32,32
3908391,19652484000181,"QJT1583",5593890,2021-09-19 07:17:41,2021-09-20 10:44:24,1,-26.8946283333333,-48.6976983333333,1.3,"21bdbc6d38622891","Nao",NA,"LB TRANSPORTE ESCOLAR E LOCACAO DE VEICULOS LTDA - ME","19.652.484/0001-81","Nao","Sim","Nao",2023-05-20,2024-01-10,2019,"Executivo",16,16
3908392,20146015000170,"FTX3520",5594821,2021-09-20 14:43:36,2021-09-20 22:21:02,0,0,0,0,"353305085340954","Nao",NA,"VIACAO SAO CRISTOVAO LIMITADA.","20.146.015/0001-70","Sim","Sim","Nao",2022-07-16,2021-10-03,2014,"Executivo",46,46
3908393,20146015000170,"FTX3520",5596075,2021-09-22 12:51:38,2021-09-22 20:25:18,0,-23.532121,-46.61967,0,"353305085340954","Nao",NA,"VIACAO SAO CRISTOVAO LIMITADA.","20.146.015/0001-70","Sim","Sim","Nao",2022-07-16,2021-10-03,2014,"Executivo",46,46
3908394,20146015000170,"FTX3520",5594821,2021-09-19 18:16:34,2021-09-20 02:04:27,1,0,0,0,"353305085340954","Nao",NA,"VIACAO SAO CRISTOVAO LIMITADA.","20.146.015/0001-70","Sim","Sim","Nao",2022-07-16,2021-10-03,2014,"Executivo",46,46
3908395,20146015000170,"FTX3520",5596075,2021-09-21 17:58:25,2021-09-22 01:52:03,1,-20.155504,-44.909189,0,"353305085340954","Nao",NA,"VIACAO SAO CRISTOVAO LIMITADA.","20.146.015/0001-70","Sim","Sim","Nao",2022-07-16,2021-10-03,2014,"Executivo",46,46
3908396,20146015000170,"HDI7A63",5594789,2021-09-20 14:53:26,2021-09-20 22:28:57,0,-23.532261,-46.619813,0,"353305085457816","Nao",NA,"VIACAO SAO CRISTOVAO LIMITADA.","20.146.015/0001-70","Nao","Sim","Nao",2022-06-11,2023-06-03,2006,"Executivo",46,46
3908397,20146015000170,"HDI7A63",5594789,2021-09-19 18:13:06,2021-09-20 02:43:24,1,-20.470708,-45.122494,0,"353305085457816","Nao",NA,"VIACAO SAO CRISTOVAO LIMITADA.","20.146.015/0001-70","Nao","Sim","Nao",2022-06-11,2023-06-03,2006,"Executivo",46,46
3908398,20146015000170,"QUI2205",5599457,2021-09-24 19:29:57,2021-09-25 03:34:56,1,-20.110861,-44.899282,0,"353305085473813","Nao",NA,"VIACAO SAO CRISTOVAO LIMITADA.","20.146.015/0001-70","Sim","Sim","Nao",2022-07-08,2021-10-03,2019,"Executivo",42,42
3908399,20882498000170,"GEJ1J36",5593831,2021-09-19 07:56:09,2021-09-19 14:27:01,1,-22.8888206481934,-43.5605201721191,0,"356953086905502","Nao",NA,"TRANSVIPCAR TRANSPORTE LTDA","20.882.498/0001-70","Nao","Sim","Nao",2022-05-04,2023-11-22,2017,"Executivo",16,16
3908400,20882498000170,"GEJ1J36",5598729,2021-09-25 09:23:34,2021-09-25 12:02:33,1,-22.9781723022461,-43.2245292663574,0,"356953086905502","Nao",NA,"TRANSVIPCAR TRANSPORTE LTDA","20.882.498/0001-70","Nao","Sim","Nao",2022-05-04,2023-11-22,2017,"Executivo",16,16
3908418,24576515000100,"PBU0815",5595523,2021-09-21 07:19:55,2021-09-24 17:24:42,1,-15.82853974,-47.93012569,1.3,"7c2f8025902f9ec4","Nao",NA,"NORMARIO CARVALHO DA SILVA EIRELI","24.576.515/0001-00","Nao","Sim","Nao",2022-05-31,2022-06-02,2019,"Executivo",19,19
3908424,26932928000106,"MLX7548",5585334,2021-09-19 05:49:15,2021-09-20 11:28:40,1,-26.994688,-48.6341286,4.35,"863586034884944","Nao",NA,"COLLET VIAGENS LTDA-EPP","26.932.928/0001-06","Nao","Sim","Nao",2021-12-14,2023-09-03,2013,"Executivo",40,40
3908429,28255122000148,"AZL1C42",5594066,2021-09-20 05:41:11,2021-09-24 23:31:57,1,-29.9852485656738,-50.1418838500977,0,"352607093779292","Nao",NA,"CLEBER ADRIANO DA SILVA TECCHIO EIRELI","28.255.122/0001-48","Nao","Sim","Nao",2021-11-03,2023-11-01,2013,"Executivo",31,31
3908437,30369504000144,"AZJ4H57",5594364,2021-09-19 08:01:42,2021-09-19 10:17:56,1,-26.1833915710449,-48.9094009399414,0,"865805046468548","Nao",NA,"NATUTUR OPERADORA DE TURISMO - EIRELI","30.369.504/0001-44","Nao","Sim","Nao",2022-01-19,2023-07-27,2014,"Executivo",18,18
3908438,30369504000144,"AZJ4H57",5599627,2021-09-25 07:59:25,2021-09-27 12:28:04,1,-26.1835021972656,-48.909309387207,0,"865805046468548","Nao",NA,"NATUTUR OPERADORA DE TURISMO - EIRELI","30.369.504/0001-44","Nao","Sim","Nao",2022-01-19,2023-07-27,2014,"Executivo",18,18
3908443,31918535000170,"KZE6511",5590676,2021-09-19 09:01:21,2021-09-23 22:09:32,1,-22.9154821,-43.1739594,699.999,"356233063227448","Nao",NA,"TRANSTURISMO TRANSPORTADORA ORIENTAL LTDA","31.918.535/0001-70","Nao","Sim","Nao",2022-06-10,2021-11-22,2014,"Executivo",46,46
3908444,31918535000170,"KZE6511",5596446,2021-09-24 12:29:01,2021-09-28 14:51:47,1,-22.8946275,-43.4734957,8.666,"356233063147752","Nao",NA,"TRANSTURISMO TRANSPORTADORA ORIENTAL LTDA","31.918.535/0001-70","Nao","Sim","Nao",2022-06-10,2021-11-22,2014,"Executivo",46,46
3908445,31918535000170,"LLV1345",5595786,2021-09-23 09:09:54,2021-09-27 00:06:36,1,0,0,0,"356233063184177","Nao",NA,"TRANSTURISMO TRANSPORTADORA ORIENTAL LTDA","31.918.535/0001-70","Nao","Sim","Nao",2021-12-15,2023-11-22,2012,"Executivo",46,46
3908446,31918535000170,"LQQ9831",5590868,2021-09-19 09:00:42,2021-09-27 17:39:58,1,-22.9149541,-43.166016,24.513,"356233063227422","Nao",NA,"TRANSTURISMO TRANSPORTADORA ORIENTAL LTDA","31.918.535/0001-70","Nao","Sim","Nao",2021-12-14,2023-11-22,2012,"Executivo",46,46
3908447,31918535000170,"LQQ9831",5595930,2021-09-24 12:29:35,2021-09-26 23:16:42,1,-22.8947205,-43.4735509,5.5,"356233063242777","Nao",NA,"TRANSTURISMO TRANSPORTADORA ORIENTAL LTDA","31.918.535/0001-70","Nao","Sim","Nao",2021-12-14,2023-11-22,2012,"Executivo",46,46
3908453,32691848000109,"ODA0B58",5595544,2021-09-21 14:52:54,2021-09-23 02:08:13,1,-22.2557811737061,-41.8326759338379,0,"352997105524178","Nao",NA,"IBV TURISMO LTDA","32.691.848/0001-09","Nao","Sim","Nao",2023-05-16,2023-08-12,2011,"Executivo",43,43
3908454,32922066000125,"AMM4D41",5592593,2021-09-19 16:09:45,2021-09-19 21:59:07,1,-25.3852081,-49.2746773,4.35,"863586034896609","Nao",NA,"MONICATUR TRANSPORTES E TURISMO EIRELI","32.922.066/0001-25","Nao","Sim","Nao",2021-10-01,2023-08-03,2005,"Executivo",46,46
3908463,33458732000189,"QYS2B56",5594953,2021-09-20 12:30:37,2021-09-20 15:45:52,1,-8.36191285551374,-34.9590201284327,1.3,"7553f4d4bcc5f3e2","Nao",NA,"COOPERATIVA DOS PROPRIETARIOS DE ONIBUS ROD NO TRANSPORTE TURISTICO FRETAMENTO E ESCOLAR NO ESTADO DE PERNAMBUCO DO CABO DE SANTO AGOSTINHO","33.458.732/0001-89","Nao","Sim","Nao",2023-05-10,2024-03-12,2020,"Executivo",16,16
3908464,33458732000189,"QYS2B56",5600102,2021-09-25 04:05:18,2021-09-25 09:21:04,1,-7.94823143084424,-34.8779074837573,1.3,"7553f4d4bcc5f3e2","Nao",NA,"COOPERATIVA DOS PROPRIETARIOS DE ONIBUS ROD NO TRANSPORTE TURISTICO FRETAMENTO E ESCOLAR NO ESTADO DE PERNAMBUCO DO CABO DE SANTO AGOSTINHO","33.458.732/0001-89","Nao","Sim","Nao",2023-05-10,2024-03-12,2020,"Executivo",16,16
3908482,36807564000188,"LSL8I36",5595761,2021-09-22 07:32:04,2021-09-22 10:50:42,1,-29.9359683990479,-51.0303649902344,0,"351836099664874","Nao",NA,"TRANSLOG TRANSPORTE E TURISMO EIRELI","36.807.564/0001-88","Nao","Sim","Nao",2021-09-01,2023-09-08,2015,"Executivo",16,16
3908483,36807564000188,"LSL8I36",5598250,2021-09-24 16:41:54,2021-09-24 20:39:23,1,-29.9877052307129,-51.1943702697754,0,"351836099664874","Nao",NA,"TRANSLOG TRANSPORTE E TURISMO EIRELI","36.807.564/0001-88","Nao","Sim","Nao",2021-09-01,2023-09-08,2015,"Executivo",16,16
3908537,76539600000194,"ABM5J06",5599599,2021-09-24 21:42:18,2021-09-25 09:20:17,1,-25.4694881,-49.2587726,1.8,"358795105299013","Nao",NA,"EMPRESA DE ONIBUS NOSSA SENHORA DA PENHA S/A","76.539.600/0001-94","Sim","Sim","Nao",2022-09-24,2021-10-30,2019,"Executivo",46,46
3908538,76539600000194,"ABM5J11",5599689,2021-09-24 19:18:46,2021-09-27 04:51:53,1,-23.5235595703125,-46.6680679321289,0,"358795105301819","Nao",NA,"EMPRESA DE ONIBUS NOSSA SENHORA DA PENHA S/A","76.539.600/0001-94","Sim","Sim","Nao",2022-09-30,2021-10-30,2019,"Executivo",46,46
3908546,77578987000150,"AWA9I62",5592304,2021-09-23 12:28:32,2021-09-29 11:51:32,0,-27.424643,-51.786308,0,"3d4d6fd270bb38c1","Nao",NA,"MARLAC TURISMO LTDA","77.578.987/0001-50","Nao","Sim","Nao",2022-01-25,2023-11-23,2011,"Executivo",43,43
3908547,77578987000150,"AWA9I62",5592304,2021-09-20 08:18:35,2021-09-20 20:50:50,1,-25.693687,-49.550697,0,"3d4d6fd270bb38c1","Nao",NA,"MARLAC TURISMO LTDA","77.578.987/0001-50","Nao","Sim","Nao",2022-01-25,2023-11-23,2011,"Executivo",43,43
3908548,77578987000150,"AWA9I62",5598289,2021-09-25 05:46:47,2021-09-25 15:48:29,1,-25.475014,-49.261313,0,"afad3878890dd771","Nao",NA,"MARLAC TURISMO LTDA","77.578.987/0001-50","Nao","Sim","Nao",2022-01-25,2023-11-23,2011,"Executivo",43,43
3908549,77578987000150,"BEN7A54",5592391,2021-09-19 13:31:33,2021-09-19 19:00:49,0,-27.137535,-48.51316,0,"afad3878890dd771","Nao",NA,"MARLAC TURISMO LTDA","77.578.987/0001-50","Nao","Sim","Nao",2021-09-17,2023-07-05,2020,"Executivo",19,19
3908580,92455765000134,"IUB0791",5597409,2021-09-24 01:27:40,2021-09-27 14:06:04,1,-29.1872449,-54.8600313,4.4,"357713076908398","Nao",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3908581,95383246000104,"NTW4458",5596464,2021-09-22 14:46:39,2021-09-22 20:26:45,1,-25.381404876709,-51.4525909423828,0,"359293051511077","Nao",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3929005,1031060000134,"PRH6421",5603609,2021-09-30 12:21:55,2021-09-30 15:16:25,1,-5.130644,-42.803984,0,"352609095226207","Nao",NA,"EXPRESSO SATELITE NORTE LTDA","01.031.060/0001-34","Sim","Sim","Nao",2022-03-29,2021-10-03,2017,"Executivo",45,45
3929022,3456707000103,"QYE7806",5603308,2021-09-30 23:00:45,2021-10-01 05:40:32,1,-8.45584201812744,-35.9454078674316,0,"351798100038391","Nao",NA,"TRANSBRAZ LTDA EPP","03.456.707/0001-03","Sim","Sim","Nao",2021-11-12,2021-10-14,2019,"Executivo",60,60
3929037,4162704000111,"LVS5H97",5600212,2021-09-26 18:46:28,2021-09-27 06:46:57,1,-5.11269092559814,-42.7938079833984,0,"355374093656882","Nao",NA,"SILVA E BARROS LTDA","04.162.704/0001-11","Nao","Sim","Nao",2022-01-27,2023-11-08,2003,"Executivo",42,42
3929049,5233521000102,"BBT6823",5598348,2021-09-26 15:41:14,2021-09-28 10:28:21,1,-22.968225,-42.020188,0,"353909111255092","Nao",NA,"BRASIL SUL LINHAS RODOVIARIAS LTDA","05.233.521/0001-02","Sim","Sim","Nao",2021-11-06,2021-10-04,2017,"Executivo",46,46
3929050,5233521000102,"BBT6824",5601349,2021-09-26 19:08:50,2021-09-26 19:10:14,1,-23.316067,-51.148357,0,"356496088330691","Nao",NA,"BRASIL SUL LINHAS RODOVIARIAS LTDA","05.233.521/0001-02","Sim","Sim","Nao",2021-11-17,2021-10-04,2017,"Executivo",46,46
3929052,5233521000102,"BBT8144",5603340,2021-09-30 17:12:03,2021-10-01 10:25:32,1,-23.433452,-51.891986,0,"353909111255134","Nao",NA,"BRASIL SUL LINHAS RODOVIARIAS LTDA","05.233.521/0001-02","Sim","Sim","Nao",2022-01-05,2021-10-04,2017,"Executivo",44,44
3929065,6789401000159,"ODR8153",5603132,2021-09-29 21:19:04,2021-09-30 11:58:04,1,-19.8885250091553,-43.9089469909668,0,"353690107290505","Nao",NA,"LINHARES HOTEL E TURISMO LTDA","06.789.401/0001-59","Sim","Sim","Nao",2022-02-18,2021-11-12,2012,"Executivo",44,44
3929066,6789401000159,"OYD8660",5596643,2021-09-26 10:37:05,2021-09-27 03:16:16,1,-16.7373847961426,-49.3257026672363,0,"353690107290265","Nao",NA,"LINHARES HOTEL E TURISMO LTDA","06.789.401/0001-59","Sim","Sim","Nao",2022-02-19,2021-11-12,2013,"Executivo",56,56
3929069,7743820000112,"AYO3274",5601549,2021-09-28 09:18:25,2021-09-28 12:41:59,1,-23.4249229431152,-46.4802703857422,0,"353312092301375","Nao",NA,"COOPERATIVA POUSOALEGRENSE DE TRANSPORTES E LOCADORA DE VEICULOS DOS CONDUTORES AUTONOMOS DO SUL DE MINAS LTDA-COOPATRANS","07.743.820/0001-12","Nao","Sim","Nao",2021-12-01,2023-12-02,2014,"Executivo",17,17
3929070,8279125000104,"ECM9A34",5604284,2021-09-30 21:19:06,2021-10-04 06:49:47,1,-8.45213890075684,-35.0190277099609,0,"354405109576739","Nao",NA,"AGUIA LOCAR TRANSPORTES LTDA","08.279.125/0001-04","Nao","Sim","Nao",2022-01-06,2023-06-19,2013,"Executivo",42,42
3929073,9094952000196,"DVT8090",5599093,2021-09-26 17:56:12,2021-09-27 06:47:28,0,-22.895219,-42.042704,0,"356429071217682","Nao",NA,"FAVI AUTO VIACAO LTDA","09.094.952/0001-96","Nao","Sim","Nao",2024-02-14,2023-07-01,2012,"Executivo",47,47
3929082,10235135000190,"GGO4999",5602709,2021-09-29 23:21:09,2021-09-30 02:03:01,0,-23.136343,-50.4001541,4.35,"862057046310345","Nao",NA,"GALVAO & NEVES  LOCADORA LTDA - ME","10.235.135/0001-90","Nao","Sim","Nao",2022-07-23,2023-06-14,2016,"Executivo",16,16
3929083,10235135000190,"GGO4999",5602709,2021-09-29 11:50:49,2021-09-29 14:06:32,1,-23.3955498,-49.5126648,4.35,"862057046310345","Nao",NA,"GALVAO & NEVES  LOCADORA LTDA - ME","10.235.135/0001-90","Nao","Sim","Nao",2022-07-23,2023-06-14,2016,"Executivo",16,16
3929087,10632539000117,"HWV8F04",5599159,2021-09-26 05:49:47,2021-09-27 14:00:03,1,-7.1293317,-34.98094972,1.3,"b426bfe2bc6b5439","Nao",NA,"CF TRANSPORTES LTDA - ME","10.632.539/0001-17","Nao","Sim","Nao",2021-09-14,2023-10-06,2008,"Executivo",46,46
3929088,10895377000100,"AHQ2484",5601353,2021-09-26 21:28:41,2021-09-27 12:20:19,1,-25.4403324127197,-49.2770576477051,0,"353303081652399","Nao",NA,"FW E CRW VIAGENS E TURISMO LTDA","10.895.377/0001-00","Nao","Sim","Nao",2021-12-08,2023-10-04,1997,"Executivo",28,28
3929089,11137897000116,"PEE4609",5602052,2021-09-28 06:28:32,2021-09-28 09:16:34,1,-8.12724781036377,-34.8979759216309,0,"358581624186299","Nao",NA,"V. V. S. VIAGENS, TURISMO E RECEPTIVOS LTDA","11.137.897/0001-16","Nao","Sim","Nao",2022-04-25,2023-10-26,2011,"Executivo",32,32
3929091,11152129000131,"LPZ9479",5600824,2021-09-26 06:16:25,2021-09-26 22:29:10,1,-22.1093734,-43.19289883,1.3,"e1c313abe768c5fc","Nao",NA,"CRUZ & CARVALHO AGENCIA DE VIAGENS LTDA","11.152.129/0001-31","Nao","Sim","Nao",2022-01-14,2023-09-30,2011,"Executivo",16,16
3929099,15221905000169,"OZQ0331",5602734,2021-09-29 08:44:55,2021-09-29 20:56:29,1,-8.9273157119751,-35.162425994873,0,"359476094574521","Nao",NA,"JULIANA DOS REIS BEVILAQUA EIRELI","15.221.905/0001-69","Nao","Sim","Nao",2021-10-29,2023-09-22,2013,"Executivo",26,26
3929103,17067125000131,"HMD9289",5601051,2021-09-26 10:29:34,2021-09-28 09:30:12,1,-18.8793659210205,-41.961856842041,0,"356342097631010","Nao",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3929104,17067125000131,"OQQ7668",5601052,2021-09-26 10:22:01,2021-09-29 07:13:41,1,-18.8796005249023,-41.9620056152344,0,"356342097539072","Nao",NA,"VIACAO OLIVEIRA TORRES LTDA.","17.067.125/0001-31","Nao","Sim","Nao",2023-11-29,2023-07-03,2013,"Executivo",44,44
3929108,19225075000107,"JAD1508",5598169,2021-09-24 10:39:28,2021-10-04 18:55:53,1,-29.9914951324463,-51.2001533508301,0,"358620103392877","Nao",NA,"EMS TRANSPORTES E TURISMO EIRELI ME","19.225.075/0001-07","Sim","Sim","Nao",2022-09-06,2021-10-27,2017,"Executivo",52,52
3929109,19225075000107,"JAJ0B40",5603008,2021-09-29 22:14:07,2021-10-03 23:37:56,1,-29.9912395477295,-51.200065612793,0,"358620103367259","Nao",NA,"EMS TRANSPORTES E TURISMO EIRELI ME","19.225.075/0001-07","Sim","Sim","Nao",2022-07-02,2021-10-06,2019,"Executivo",46,46
3929112,19225075000107,"JAJ1F10",5601244,2021-09-26 21:16:49,2021-10-01 00:36:43,1,-29.6727962493896,-50.7903289794922,0,"358620103390038","Nao",NA,"EMS TRANSPORTES E TURISMO EIRELI ME","19.225.075/0001-07","Sim","Sim","Nao",2021-11-10,2021-10-27,2018,"Executivo",67,67
3929119,20146015000170,"FTX3520",5601320,2021-09-27 15:02:38,2021-09-27 22:16:10,0,-23.532229,-46.619774,0,"353305085340954","Nao",NA,"VIACAO SAO CRISTOVAO LIMITADA.","20.146.015/0001-70","Sim","Sim","Nao",2022-07-16,2021-10-03,2014,"Executivo",46,46
3929120,20146015000170,"FTX3520",5602600,2021-09-29 12:28:34,2021-09-29 20:04:04,0,-23.532205,-46.619682,0,"353305085340954","Nao",NA,"VIACAO SAO CRISTOVAO LIMITADA.","20.146.015/0001-70","Sim","Sim","Nao",2022-07-16,2021-10-03,2014,"Executivo",46,46
3929121,20146015000170,"FTX3520",5601320,2021-09-26 17:59:39,2021-09-27 02:11:07,1,0,0,0,"353305085340954","Nao",NA,"VIACAO SAO CRISTOVAO LIMITADA.","20.146.015/0001-70","Sim","Sim","Nao",2022-07-16,2021-10-03,2014,"Executivo",46,46
3929122,20146015000170,"FTX3520",5602600,2021-09-28 17:55:29,2021-09-29 01:50:11,1,-20.155169,-44.909939,0,"353305085340954","Nao",NA,"VIACAO SAO CRISTOVAO LIMITADA.","20.146.015/0001-70","Sim","Sim","Nao",2022-07-16,2021-10-03,2014,"Executivo",46,46
3929123,20146015000170,"HDI7A63",5601307,2021-09-27 14:20:43,2021-09-27 21:59:53,0,0,0,0,"353305085344675","Nao",NA,"VIACAO SAO CRISTOVAO LIMITADA.","20.146.015/0001-70","Nao","Sim","Nao",2022-06-11,2023-06-03,2006,"Executivo",46,46
3929124,20146015000170,"HDI7A63",5602574,2021-09-29 12:30:03,2021-09-29 20:39:39,0,-23.532146,-46.619809,0,"353305085344675","Nao",NA,"VIACAO SAO CRISTOVAO LIMITADA.","20.146.015/0001-70","Nao","Sim","Nao",2022-06-11,2023-06-03,2006,"Executivo",46,46
3929125,20146015000170,"HDI7A63",5601307,2021-09-26 18:07:01,2021-09-27 02:28:39,1,0,0,0,"353305085344675","Nao",NA,"VIACAO SAO CRISTOVAO LIMITADA.","20.146.015/0001-70","Nao","Sim","Nao",2022-06-11,2023-06-03,2006,"Executivo",46,46
3929144,24304938000163,"PJH1232",5603150,2021-09-30 11:04:36,2021-09-30 18:03:32,1,-7.86342096328735,-35.4419898986816,0,"868732055343247","Nao",NA,"SEBASTIAO AMANCIO DE ALBUQUERQUE NETO EIRELI","24.304.938/0001-63","Nao","Sim","Nao",2022-06-16,2023-07-19,2015,"Executivo",20,20
3929160,31918535000170,"KQP6184",5595760,2021-09-26 19:30:56,2021-09-27 00:02:48,1,0,0,0,"356233063246810","Nao",NA,"TRANSTURISMO TRANSPORTADORA ORIENTAL LTDA","31.918.535/0001-70","Nao","Sim","Nao",2022-06-09,2023-11-22,2014,"Executivo",46,46
3929161,31918535000170,"KZE6511",5601696,2021-09-30 10:39:37,2021-10-04 18:30:18,1,-22.8784882,-43.5545653,4.34,"356233063227448","Nao",NA,"TRANSTURISMO TRANSPORTADORA ORIENTAL LTDA","31.918.535/0001-70","Nao","Sim","Nao",2022-06-10,2021-11-22,2014,"Executivo",46,46
3929185,36807564000188,"LSL8I36",5601830,2021-09-27 22:56:39,2021-09-28 06:43:44,1,-30.0015125274658,-51.0580215454102,0,"351836099664874","Nao",NA,"TRANSLOG TRANSPORTE E TURISMO EIRELI","36.807.564/0001-88","Nao","Sim","Nao",2021-09-01,2023-09-08,2015,"Executivo",16,16
3929241,76539600000194,"ABM5J06",5599599,2021-09-26 14:46:03,2021-09-27 01:51:31,0,-22.878242,-45.2767506,1.8,"358795105299013","Nao",NA,"EMPRESA DE ONIBUS NOSSA SENHORA DA PENHA S/A","76.539.600/0001-94","Sim","Sim","Nao",2022-09-24,2021-10-30,2019,"Executivo",46,46
3929248,77578987000150,"AWC6F25",5601487,2021-09-28 08:50:08,2021-09-28 17:09:44,1,-25.558918,-49.269424,0,"ebd732419058ac81","Nao",NA,"MARLAC TURISMO LTDA","77.578.987/0001-50","Nao","Sim","Nao",2021-11-04,2021-11-23,2012,"Executivo",48,48
3929280,88628417000144,"JCU1990",5600165,2021-09-26 08:34:36,2021-10-01 23:50:17,1,-29.1692621,-51.1891877,16,"358011071939313","Nao",NA,"EXPRESSO SAO MARCOS LTDA","88.628.417/0001-44","Sim","Sim","Nao",2022-06-08,2021-10-27,2015,"Executivo",44,44
3929281,88628417000144,"JCX0185",5602801,2021-09-30 09:52:52,2021-10-02 08:07:50,1,-29.1506418,-51.1705777,6,"358011071937523","Nao",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3929286,95383246000104,"NTW4458",5601570,2021-09-27 13:45:19,2021-09-28 01:50:47,1,-25.3769683837891,-51.4482231140137,0,"359293051511077","Nao",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3843790,1031060000134,"PRH9681",5576802,2021-09-02 06:30:11,2021-09-02 22:35:02,1,-6.555861,-47.476471,0,"2348d51790c39426","Nao",NA,"EXPRESSO SATELITE NORTE LTDA","01.031.060/0001-34","Sim","Sim","Nao",2022-02-26,2021-10-03,2017,"Executivo",45,45
3843791,1031060000134,"PRK1278",5577025,2021-09-04 18:56:10,2021-09-05 04:59:13,0,-10.178165,-48.334256,0,"f635154ef7c22731","Nao",NA,"EXPRESSO SATELITE NORTE LTDA","01.031.060/0001-34","Sim","Sim","Nao",2022-07-13,2021-10-03,2017,"Executivo",45,45
3843792,1031060000134,"PRK1278",5577025,2021-09-02 20:26:40,2021-09-03 07:36:51,1,-5.490931,-47.468897,0,"f635154ef7c22731","Nao",NA,"EXPRESSO SATELITE NORTE LTDA","01.031.060/0001-34","Sim","Sim","Nao",2022-07-13,2021-10-03,2017,"Executivo",45,45
3843793,1031060000134,"PRK6608",5577583,2021-09-03 02:19:49,2021-09-03 13:52:39,1,-2.560581,-44.238984,0,"d21aa5487e098517","Nao",NA,"EXPRESSO SATELITE NORTE LTDA","01.031.060/0001-34","Sim","Sim","Nao",2022-07-12,2021-10-03,2017,"Executivo",45,45
